iShares Russell 2000 ETF
Fund Holdings as of,"Sep 11, 2025"
Inception Date,"May 22, 2000"
Shares Outstanding,"283,300,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"SMR","NUSCALE POWER CORP CLASS A","Industrials","Equity","110,839,128.22","0.16","110,839,128.22","3,150,629.00","35.18","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ANF","ABERCROMBIE AND FITCH CLASS A","Consumer Discretionary","Equity","110,522,033.28","0.16","110,522,033.28","1,172,772.00","94.24","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SR","SPIRE INC","Utilities","Equity","109,763,577.00","0.16","109,763,577.00","1,439,900.00","76.23","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CBT","CABOT CORP","Materials","Equity","109,736,505.32","0.16","109,736,505.32","1,346,956.00","81.47","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"STNE","STONECO LTD CLASS A","Financials","Equity","109,544,822.40","0.16","109,544,822.40","6,045,520.00","18.12","Brazil","NASDAQ","USD","1.00","USD","-"
"SFBS","SERVISFIRST BANCSHARES INC","Financials","Equity","109,311,693.81","0.16","109,311,693.81","1,288,901.00","84.81","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SLAB","SILICON LABORATORIES INC","Information Technology","Equity","108,965,262.56","0.16","108,965,262.56","804,053.00","135.52","United States","NASDAQ","USD","1.00","USD","-"
"PJT","PJT PARTNERS INC CLASS A","Financials","Equity","108,576,190.80","0.16","108,576,190.80","580,932.00","186.90","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BKH","BLACK HILLS CORP","Utilities","Equity","107,681,280.52","0.15","107,681,280.52","1,812,206.00","59.42","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"COMP","COMPASS INC CLASS A","Real Estate","Equity","106,788,978.84","0.15","106,788,978.84","11,324,388.00","9.43","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CORZ","CORE SCIENTIFIC INC","Information Technology","Equity","106,447,587.20","0.15","106,447,587.20","6,845,504.00","15.55","United States","NASDAQ","USD","1.00","USD","-"
"SPSC","SPS COMMERCE INC","Information Technology","Equity","105,760,784.85","0.15","105,760,784.85","941,351.00","112.35","United States","NASDAQ","USD","1.00","USD","-"
"CNX","CNX RESOURCES CORP","Energy","Equity","105,606,559.52","0.15","105,606,559.52","3,529,631.00","29.92","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CVCO","CAVCO INDUSTRIES INC","Consumer Discretionary","Equity","105,158,811.24","0.15","105,158,811.24","189,742.00","554.22","United States","NASDAQ","USD","1.00","USD","-"
"ENS","ENERSYS","Industrials","Equity","105,157,273.20","0.15","105,157,273.20","979,118.00","107.40","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NOVT","NOVANTA INC","Information Technology","Equity","104,899,867.76","0.15","104,899,867.76","889,208.00","117.97","United States","NASDAQ","USD","1.00","USD","-"
"HRI","HERC HOLDINGS INC","Industrials","Equity","104,823,215.72","0.15","104,823,215.72","811,388.00","129.19","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MHO","M I HOMES INC","Consumer Discretionary","Equity","103,642,862.12","0.15","103,642,862.12","660,398.00","156.94","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PCVX","VAXCYTE INC","Health Care","Equity","103,133,976.00","0.15","103,133,976.00","3,119,600.00","33.06","United States","NASDAQ","USD","1.00","USD","-"
"IRT","INDEPENDENCE REALTY INC TRUST","Real Estate","Equity","103,006,690.71","0.15","103,006,690.71","5,816,301.00","17.71","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CSW","CSW INDUSTRIALS INC","Industrials","Equity","102,701,284.52","0.15","102,701,284.52","403,003.00","254.84","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SKY","CHAMPION HOMES INC","Consumer Discretionary","Equity","102,219,398.82","0.15","102,219,398.82","1,340,934.00","76.23","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AROC","ARCHROCK INC","Energy","Equity","101,675,746.56","0.15","101,675,746.56","4,098,176.00","24.81","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CNO","CNO FINANCIAL GROUP INC","Financials","Equity","100,513,573.28","0.14","100,513,573.28","2,540,788.00","39.56","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"GLNG","GOLAR LNG LTD","Energy","Equity","100,408,772.18","0.14","100,408,772.18","2,469,473.00","40.66","Norway","NASDAQ","USD","1.00","USD","-"
"SHAK","SHAKE SHACK INC CLASS A","Consumer Discretionary","Equity","100,380,955.60","0.14","100,380,955.60","965,480.00","103.97","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TCBI","TEXAS CAPITAL BANCSHARES INC","Financials","Equity","100,329,685.90","0.14","100,329,685.90","1,148,594.00","87.35","United States","NASDAQ","USD","1.00","USD","-"
"VRRM","VERRA MOBILITY CORP CLASS A","Industrials","Equity","100,000,351.22","0.14","100,000,351.22","3,990,437.00","25.06","United States","NASDAQ","USD","1.00","USD","-"
"STEP","STEPSTONE GROUP INC CLASS A","Financials","Equity","99,650,946.56","0.14","99,650,946.56","1,570,048.00","63.47","United States","NASDAQ","USD","1.00","USD","-"
"LTH","LIFE TIME GROUP HOLDINGS INC","Consumer Discretionary","Equity","99,313,830.98","0.14","99,313,830.98","3,380,321.00","29.38","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MWA","MUELLER WATER PRODUCTS INC SERIES","Industrials","Equity","98,555,620.80","0.14","98,555,620.80","3,867,960.00","25.48","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"WK","WORKIVA INC CLASS A","Information Technology","Equity","98,145,853.68","0.14","98,145,853.68","1,251,222.00","78.44","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"IBOC","INTERNATIONAL BANCSHARES CORP","Financials","Equity","98,134,748.53","0.14","98,134,748.53","1,376,557.00","71.29","United States","NASDAQ","USD","1.00","USD","-"
"KFY","KORN FERRY","Industrials","Equity","97,131,271.32","0.14","97,131,271.32","1,293,876.00","75.07","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SKT","TANGER INC","Real Estate","Equity","97,069,178.14","0.14","97,069,178.14","2,810,341.00","34.54","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ZETA","ZETA GLOBAL HOLDINGS CORP CLASS A","Information Technology","Equity","96,932,425.92","0.14","96,932,425.92","4,669,192.00","20.76","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ATMU","ATMUS FILTRATION TECHNOLOGIES INC","Industrials","Equity","96,906,703.00","0.14","96,906,703.00","2,075,090.00","46.70","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TMDX","TRANSMEDICS GROUP INC","Health Care","Equity","96,694,106.84","0.14","96,694,106.84","826,516.00","116.99","United States","NASDAQ","USD","1.00","USD","-"
"FLG","FLAGSTAR FINANCIAL INC","Financials","Equity","96,554,932.76","0.14","96,554,932.76","7,567,001.00","12.76","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SIG","SIGNET JEWELERS LTD","Consumer Discretionary","Equity","96,547,751.08","0.14","96,547,751.08","1,039,937.00","92.84","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TDS","TELEPHONE AND DATA SYSTEMS INC","Communication","Equity","96,453,788.42","0.14","96,453,788.42","2,449,309.00","39.38","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"OSIS","OSI SYSTEMS INC","Information Technology","Equity","95,774,725.05","0.14","95,774,725.05","399,811.00","239.55","United States","NASDAQ","USD","1.00","USD","-"
"FELE","FRANKLIN ELECTRIC INC","Industrials","Equity","95,590,649.70","0.14","95,590,649.70","986,895.00","96.86","United States","NASDAQ","USD","1.00","USD","-"
"NE","NOBLE CORPORATION PLC","Energy","Equity","95,283,916.29","0.14","95,283,916.29","3,120,993.00","30.53","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"GHC","GRAHAM HOLDINGS COMPANY CLASS B","Consumer Discretionary","Equity","94,997,014.20","0.14","94,997,014.20","80,718.00","1,176.90","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CNR","CORE NATURAL RESOURCES INC","Energy","Equity","94,809,079.62","0.14","94,809,079.62","1,313,509.00","72.18","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MRCY","MERCURY SYSTEMS INC","Industrials","Equity","94,726,076.76","0.14","94,726,076.76","1,296,197.00","73.08","United States","NASDAQ","USD","1.00","USD","-"
"KAI","KADANT INC","Industrials","Equity","94,216,297.80","0.13","94,216,297.80","292,053.00","322.60","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"UCB","UNITED COMMUNITY BANKS INC","Financials","Equity","94,093,982.56","0.13","94,093,982.56","2,881,016.00","32.66","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PLXS","PLEXUS CORP","Information Technology","Equity","94,063,424.02","0.13","94,063,424.02","668,159.00","140.78","United States","NASDAQ","USD","1.00","USD","-"
"LAUR","LAUREATE EDUCATION INC","Consumer Discretionary","Equity","93,840,204.48","0.13","93,840,204.48","3,231,412.00","29.04","United States","NASDAQ","USD","1.00","USD","-"
"CALX","CALIX NETWORKS INC","Information Technology","Equity","93,388,054.48","0.13","93,388,054.48","1,475,791.00","63.28","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AAP","ADVANCE AUTO PARTS INC","Consumer Discretionary","Equity","92,790,084.40","0.13","92,790,084.40","1,491,802.00","62.20","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ADMA","ADMA BIOLOGICS INC","Health Care","Equity","92,742,531.30","0.13","92,742,531.30","5,756,830.00","16.11","United States","NASDAQ","USD","1.00","USD","-"
"PATK","PATRICK INDUSTRIES INC","Consumer Discretionary","Equity","92,422,255.75","0.13","92,422,255.75","812,075.00","113.81","United States","NASDAQ","USD","1.00","USD","-"
"MZTI","MARZETTI","Consumer Staples","Equity","92,369,186.91","0.13","92,369,186.91","498,498.00","185.29","United States","NASDAQ","USD","1.00","USD","-"
"ALE","ALLETE INC","Utilities","Equity","92,298,904.32","0.13","92,298,904.32","1,453,984.00","63.48","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LNTH","LANTHEUS HOLDINGS INC","Health Care","Equity","92,107,425.15","0.13","92,107,425.15","1,674,985.00","54.99","United States","NASDAQ","USD","1.00","USD","-"
"NHI","NATIONAL HEALTH INVESTORS REIT INC","Real Estate","Equity","91,297,852.80","0.13","91,297,852.80","1,154,208.00","79.10","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BGC","BGC GROUP INC CLASS A","Financials","Equity","91,022,343.99","0.13","91,022,343.99","8,915,019.00","10.21","United States","NASDAQ","USD","1.00","USD","-"
"PFSI","PENNYMAC FINANCIAL SERVICES INC","Financials","Equity","90,968,094.36","0.13","90,968,094.36","731,196.00","124.41","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TENB","TENABLE HOLDINGS INC","Information Technology","Equity","90,450,287.46","0.13","90,450,287.46","2,961,699.00","30.54","United States","NASDAQ","USD","1.00","USD","-"
"VSAT","VIASAT INC","Information Technology","Equity","90,014,567.99","0.13","90,014,567.99","2,820,889.00","31.91","United States","NASDAQ","USD","1.00","USD","-"
"BNL","BROADSTONE NET LEASE INC","Real Estate","Equity","89,647,080.04","0.13","89,647,080.04","4,778,629.00","18.76","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NSIT","INSIGHT ENTERPRISES INC","Information Technology","Equity","89,389,674.57","0.13","89,389,674.57","691,817.00","129.21","United States","NASDAQ","USD","1.00","USD","-"
"RNST","RENASANT CORP","Financials","Equity","89,350,760.73","0.13","89,350,760.73","2,338,413.00","38.21","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"RUSHA","RUSH ENTERPRISES INC CLASS A","Industrials","Equity","89,270,892.49","0.13","89,270,892.49","1,550,111.00","57.59","United States","NASDAQ","USD","1.00","USD","-"
"ITGR","INTEGER HOLDINGS CORP","Health Care","Equity","89,101,953.57","0.13","89,101,953.57","854,859.00","104.23","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ARWR","ARROWHEAD PHARMACEUTICALS INC","Health Care","Equity","88,922,418.32","0.13","88,922,418.32","2,992,006.00","29.72","United States","NASDAQ","USD","1.00","USD","-"
"EXPO","EXPONENT INC","Industrials","Equity","88,895,951.10","0.13","88,895,951.10","1,252,938.00","70.95","United States","NASDAQ","USD","1.00","USD","-"
"OSCR","OSCAR HEALTH INC CLASS A","Financials","Equity","88,768,422.61","0.13","88,768,422.61","4,568,627.00","19.43","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"KRYS","KRYSTAL BIOTECH INC","Health Care","Equity","88,700,125.32","0.13","88,700,125.32","614,437.00","144.36","United States","NASDAQ","USD","1.00","USD","-"
"AZZ","AZZ INC","Industrials","Equity","88,279,811.84","0.13","88,279,811.84","738,496.00","119.54","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"COMM","COMMSCOPE HOLDING INC","Information Technology","Equity","88,200,078.86","0.13","88,200,078.86","5,319,667.00","16.58","United States","NASDAQ","USD","1.00","USD","-"
"VC","VISTEON CORP","Consumer Discretionary","Equity","87,798,936.96","0.13","87,798,936.96","684,432.00","128.28","United States","NASDAQ","USD","1.00","USD","-"
"NUVL","NUVALENT INC CLASS A","Health Care","Equity","87,782,429.66","0.13","87,782,429.66","1,067,653.00","82.22","United States","NASDAQ","USD","1.00","USD","-"
"CDP","COPT DEFENSE PROPERTIES","Real Estate","Equity","87,566,633.91","0.13","87,566,633.91","2,864,463.00","30.57","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NWE","NORTHWESTERN ENERGY GROUP INC","Utilities","Equity","87,544,977.70","0.13","87,544,977.70","1,533,187.00","57.10","United States","NASDAQ","USD","1.00","USD","-"
"WAY","WAYSTAR HOLDING CORP","Health Care","Equity","87,375,489.50","0.13","87,375,489.50","2,278,370.00","38.35","United States","NASDAQ","USD","1.00","USD","-"
"MUR","MURPHY OIL CORP","Energy","Equity","86,988,930.84","0.12","86,988,930.84","3,367,748.00","25.83","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TBBK","BANCORP INC","Financials","Equity","86,902,005.98","0.12","86,902,005.98","1,133,603.00","76.66","United States","NASDAQ","USD","1.00","USD","-"
"GNW","GENWORTH FINANCIAL INC","Financials","Equity","86,760,122.34","0.12","86,760,122.34","9,847,914.00","8.81","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TEX","TEREX CORP","Industrials","Equity","86,394,086.80","0.12","86,394,086.80","1,623,949.00","53.20","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FUL","HB FULLER","Materials","Equity","86,335,248.16","0.12","86,335,248.16","1,354,066.00","63.76","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PTGX","PROTAGONIST THERAPEUTICS INC","Health Care","Equity","86,325,687.68","0.12","86,325,687.68","1,446,476.00","59.68","United States","NASDAQ","USD","1.00","USD","-"
"HASI","HA SUSTAINABLE INFRASTRUCTURE CAPI","Financials","Equity","86,064,670.22","0.12","86,064,670.22","3,037,934.00","28.33","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AVNT","AVIENT CORP","Materials","Equity","85,881,760.23","0.12","85,881,760.23","2,284,697.00","37.59","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MATX","MATSON INC","Industrials","Equity","85,846,091.87","0.12","85,846,091.87","810,557.00","105.91","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"HWKN","HAWKINS INC","Materials","Equity","85,835,476.98","0.12","85,835,476.98","485,001.00","176.98","United States","NASDAQ","USD","1.00","USD","-"
"EBC","EASTERN BANKSHARES INC","Financials","Equity","85,546,646.50","0.12","85,546,646.50","4,913,650.00","17.41","United States","NASDAQ","USD","1.00","USD","-"
"FULT","FULTON FINANCIAL CORP","Financials","Equity","85,292,574.75","0.12","85,292,574.75","4,407,885.00","19.35","United States","NASDAQ","USD","1.00","USD","-"
"INDB","INDEPENDENT BANK CORP","Financials","Equity","85,166,429.09","0.12","85,166,429.09","1,215,101.00","70.09","United States","NASDAQ","USD","1.00","USD","-"
"CRC","CALIFORNIA RESOURCES CORP","Energy","Equity","85,023,143.20","0.12","85,023,143.20","1,621,960.00","52.42","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"VSEC","VSE CORP","Industrials","Equity","85,001,104.00","0.12","85,001,104.00","506,200.00","167.92","United States","NASDAQ","USD","1.00","USD","-"
"IESC","IES INC","Industrials","Equity","84,961,152.79","0.12","84,961,152.79","225,403.00","376.93","United States","NASDAQ","USD","1.00","USD","-"
"BCC","BOISE CASCADE","Industrials","Equity","84,459,719.79","0.12","84,459,719.79","948,879.00","89.01","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TGNA","TEGNA INC","Communication","Equity","84,449,358.84","0.12","84,449,358.84","4,019,484.00","21.01","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FBP","FIRST BANCORP","Financials","Equity","84,418,225.12","0.12","84,418,225.12","3,830,228.00","22.04","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AMBA","AMBARELLA INC","Information Technology","Equity","84,248,588.76","0.12","84,248,588.76","1,013,334.00","83.14","United States","NASDAQ","USD","1.00","USD","-"
"MGNI","MAGNITE INC","Communication","Equity","84,171,786.52","0.12","84,171,786.52","3,486,818.00","24.14","United States","NASDAQ","USD","1.00","USD","-"
"PCH","POTLATCHDELTIC CORP","Real Estate","Equity","84,069,976.68","0.12","84,069,976.68","1,970,698.00","42.66","United States","NASDAQ","USD","1.00","USD","-"
"RUN","SUNRUN INC","Industrials","Equity","83,490,597.03","0.12","83,490,597.03","5,214,903.00","16.01","United States","NASDAQ","USD","1.00","USD","-"
"VAL","VALARIS LTD","Energy","Equity","83,476,094.16","0.12","83,476,094.16","1,580,388.00","52.82","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"REVG","REV GROUP INC","Industrials","Equity","82,478,283.58","0.12","82,478,283.58","1,290,538.00","63.91","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MIRM","MIRUM PHARMACEUTICALS INC","Health Care","Equity","82,186,528.56","0.12","82,186,528.56","1,081,544.00","75.99","United States","NASDAQ","USD","1.00","USD","-"
"LEU","CENTRUS ENERGY CORP CLASS A","Energy","Equity","82,129,160.00","0.12","82,129,160.00","366,125.00","224.32","United States","Nyse Mkt Llc","USD","1.00","USD","-"
"ICUI","ICU MEDICAL INC","Health Care","Equity","81,057,833.85","0.12","81,057,833.85","600,295.00","135.03","United States","NASDAQ","USD","1.00","USD","-"
"TPH","TRI POINTE HOMES INC","Consumer Discretionary","Equity","80,811,590.76","0.12","80,811,590.76","2,222,541.00","36.36","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"OTTR","OTTER TAIL CORP","Utilities","Equity","80,588,172.00","0.12","80,588,172.00","959,383.00","84.00","United States","NASDAQ","USD","1.00","USD","-"
