iShares Russell 1000 ETF
Fund Holdings as of,"Sep 11, 2025"
Inception Date,"May 15, 2000"
Shares Outstanding,"122,800,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"TDG","TRANSDIGM GROUP INC","Industrials","Equity","51,989,366.70","0.12","51,989,366.70","40,199.00","1,293.30","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"JCI","JOHNSON CONTROLS INTERNATIONAL PLC","Industrials","Equity","51,905,194.92","0.12","51,905,194.92","481,406.00","107.82","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ELV","ELEVANCE HEALTH INC","Health Care","Equity","51,790,588.08","0.12","51,790,588.08","164,472.00","314.89","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"HCA","HCA HEALTHCARE INC","Health Care","Equity","51,483,424.30","0.12","51,483,424.30","127,798.00","402.85","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SNOW","SNOWFLAKE INC","Information Technology","Equity","51,174,428.54","0.12","51,174,428.54","227,918.00","224.53","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CTAS","CINTAS CORP","Industrials","Equity","51,135,838.50","0.12","51,135,838.50","250,053.00","204.50","United States","NASDAQ","USD","1.00","USD","-"
"XTSLA","BLK CSH FND TREASURY SL AGENCY","Cash and/or Derivatives","Money Market","50,570,882.08","0.11","50,570,882.08","50,570,882.00","1.00","United States","-","USD","1.00","USD","-"
"NET","CLOUDFLARE INC CLASS A","Information Technology","Equity","50,416,404.48","0.11","50,416,404.48","224,432.00","224.64","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ADSK","AUTODESK INC","Information Technology","Equity","50,284,049.48","0.11","50,284,049.48","154,949.00","324.52","United States","NASDAQ","USD","1.00","USD","-"
"VST","VISTRA CORP","Utilities","Equity","50,206,502.50","0.11","50,206,502.50","246,050.00","204.05","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ECL","ECOLAB INC","Materials","Equity","50,087,534.08","0.11","50,087,534.08","182,216.00","274.88","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CL","COLGATE-PALMOLIVE","Consumer Staples","Equity","49,401,977.94","0.11","49,401,977.94","587,699.00","84.06","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ZTS","ZOETIS INC CLASS A","Health Care","Equity","48,881,529.77","0.11","48,881,529.77","324,557.00","150.61","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"COIN","COINBASE GLOBAL INC CLASS A","Financials","Equity","48,601,246.65","0.11","48,601,246.65","150,027.00","323.95","United States","NASDAQ","USD","1.00","USD","-"
"EOG","EOG RESOURCES INC","Energy","Equity","48,199,680.00","0.11","48,199,680.00","401,664.00","120.00","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FCX","FREEPORT MCMORAN INC","Materials","Equity","48,107,215.52","0.11","48,107,215.52","1,047,631.00","45.92","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PYPL","PAYPAL HOLDINGS INC","Financials","Equity","47,896,240.00","0.11","47,896,240.00","712,000.00","67.27","United States","NASDAQ","USD","1.00","USD","-"
"APD","AIR PRODUCTS AND CHEMICALS INC","Materials","Equity","47,680,726.36","0.11","47,680,726.36","161,893.00","294.52","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"HLT","HILTON WORLDWIDE HOLDINGS INC","Consumer Discretionary","Equity","47,196,127.92","0.11","47,196,127.92","169,636.00","278.22","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TRV","TRAVELERS COMPANIES INC","Financials","Equity","46,108,185.44","0.10","46,108,185.44","165,008.00","279.43","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"UPS","UNITED PARCEL SERVICE INC CLASS B","Industrials","Equity","45,296,722.90","0.10","45,296,722.90","535,106.00","84.65","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"URI","UNITED RENTALS INC","Industrials","Equity","45,248,506.86","0.10","45,248,506.86","47,154.00","959.59","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NSC","NORFOLK SOUTHERN CORP","Industrials","Equity","45,145,610.00","0.10","45,145,610.00","164,765.00","274.00","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CSX","CSX CORP","Industrials","Equity","44,848,626.75","0.10","44,848,626.75","1,365,255.00","32.85","United States","NASDAQ","USD","1.00","USD","-"
"MAR","MARRIOTT INTERNATIONAL INC CLASS A","Consumer Discretionary","Equity","44,549,044.10","0.10","44,549,044.10","166,265.00","267.94","United States","NASDAQ","USD","1.00","USD","-"
"SPG","SIMON PROPERTY GROUP REIT INC","Real Estate","Equity","43,363,620.00","0.10","43,363,620.00","235,800.00","183.90","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"REGN","REGENERON PHARMACEUTICALS INC","Health Care","Equity","43,302,522.00","0.10","43,302,522.00","76,210.00","568.20","United States","NASDAQ","USD","1.00","USD","-"
"TFC","TRUIST FINANCIAL CORP","Financials","Equity","43,164,422.10","0.10","43,164,422.10","952,857.00","45.30","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"GLW","CORNING INC","Information Technology","Equity","42,854,431.98","0.10","42,854,431.98","567,834.00","75.47","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DLR","DIGITAL REALTY TRUST REIT INC","Real Estate","Equity","42,849,695.06","0.10","42,849,695.06","245,318.00","174.67","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ALNY","ALNYLAM PHARMACEUTICALS INC","Health Care","Equity","42,536,286.66","0.10","42,536,286.66","90,777.00","468.58","United States","NASDAQ","USD","1.00","USD","-"
"AEP","AMERICAN ELECTRIC POWER INC","Utilities","Equity","42,527,887.78","0.10","42,527,887.78","391,097.00","108.74","United States","NASDAQ","USD","1.00","USD","-"
"MRVL","MARVELL TECHNOLOGY INC","Information Technology","Equity","42,001,775.68","0.09","42,001,775.68","630,752.00","66.59","United States","NASDAQ","USD","1.00","USD","-"
"PWR","QUANTA SERVICES INC","Industrials","Equity","41,784,993.60","0.09","41,784,993.60","107,240.00","389.64","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MPC","MARATHON PETROLEUM CORP","Energy","Equity","41,319,103.02","0.09","41,319,103.02","226,642.00","182.31","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"GM","GENERAL MOTORS","Consumer Discretionary","Equity","41,260,742.19","0.09","41,260,742.19","702,789.00","58.71","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CMI","CUMMINS INC","Industrials","Equity","41,213,567.07","0.09","41,213,567.07","100,269.00","411.03","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"APO","APOLLO GLOBAL MANAGEMENT INC","Financials","Equity","41,138,240.00","0.09","41,138,240.00","301,600.00","136.40","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AXON","AXON ENTERPRISE INC","Industrials","Equity","40,749,219.72","0.09","40,749,219.72","54,252.00","751.11","United States","NASDAQ","USD","1.00","USD","-"
"ROP","ROPER TECHNOLOGIES INC","Information Technology","Equity","40,612,777.86","0.09","40,612,777.86","78,497.00","517.38","United States","NASDAQ","USD","1.00","USD","-"
"COR","CENCORA INC","Health Care","Equity","40,322,967.60","0.09","40,322,967.60","133,167.00","302.80","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BDX","BECTON DICKINSON","Health Care","Equity","39,644,102.40","0.09","39,644,102.40","208,040.00","190.56","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SRE","SEMPRA","Utilities","Equity","39,627,883.32","0.09","39,627,883.32","474,756.00","83.47","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FAST","FASTENAL","Industrials","Equity","39,528,596.10","0.09","39,528,596.10","835,170.00","47.33","United States","NASDAQ","USD","1.00","USD","-"
"SLB","SCHLUMBERGER NV","Energy","Equity","39,337,265.76","0.09","39,337,265.76","1,091,792.00","36.03","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"O","REALTY INCOME REIT CORP","Real Estate","Equity","39,334,653.44","0.09","39,334,653.44","653,834.00","60.16","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PSX","PHILLIPS","Energy","Equity","39,290,324.72","0.09","39,290,324.72","296,486.00","132.52","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"KMI","KINDER MORGAN INC","Energy","Equity","39,232,137.57","0.09","39,232,137.57","1,423,001.00","27.57","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ALL","ALLSTATE CORP","Financials","Equity","39,057,880.29","0.09","39,057,880.29","192,907.00","202.47","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AFL","AFLAC INC","Financials","Equity","38,506,367.13","0.09","38,506,367.13","354,277.00","108.69","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PCAR","PACCAR INC","Industrials","Equity","38,224,617.60","0.09","38,224,617.60","375,635.00","101.76","United States","NASDAQ","USD","1.00","USD","-"
"LHX","L3HARRIS TECHNOLOGIES INC","Industrials","Equity","38,116,008.49","0.09","38,116,008.49","135,823.00","280.63","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ABNB","AIRBNB INC CLASS A","Consumer Discretionary","Equity","38,058,626.70","0.09","38,058,626.70","309,294.00","123.05","United States","NASDAQ","USD","1.00","USD","-"
"LNG","CHENIERE ENERGY INC","Energy","Equity","38,031,243.54","0.09","38,031,243.54","160,422.00","237.07","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CMG","CHIPOTLE MEXICAN GRILL INC","Consumer Discretionary","Equity","38,008,596.80","0.09","38,008,596.80","975,580.00","38.96","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"IDXX","IDEXX LABORATORIES INC","Health Care","Equity","37,865,730.72","0.09","37,865,730.72","58,692.00","645.16","United States","NASDAQ","USD","1.00","USD","-"
"VRT","VERTIV HOLDINGS CLASS A","Industrials","Equity","37,550,549.87","0.08","37,550,549.87","276,697.00","135.71","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FTNT","FORTINET INC","Information Technology","Equity","37,464,203.50","0.08","37,464,203.50","463,150.00","80.89","United States","NASDAQ","USD","1.00","USD","-"
"D","DOMINION ENERGY INC","Utilities","Equity","37,248,927.12","0.08","37,248,927.12","620,712.00","60.01","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FLUT","FLUTTER ENTERTAINMENT PLC","Consumer Discretionary","Equity","37,227,213.75","0.08","37,227,213.75","127,425.00","292.15","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CARR","CARRIER GLOBAL CORP","Industrials","Equity","36,494,592.40","0.08","36,494,592.40","585,788.00","62.30","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"USD","USD CASH","Cash and/or Derivatives","Cash","36,383,883.21","0.08","36,383,883.21","36,383,883.00","100.00","United States","-","USD","1.00","USD","-"
"CTVA","CORTEVA INC","Materials","Equity","36,316,612.44","0.08","36,316,612.44","497,556.00","72.99","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NU","NU HOLDINGS LTD CLASS A","Financials","Equity","36,271,342.58","0.08","36,271,342.58","2,322,109.00","15.62","Brazil","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FDX","FEDEX CORP","Industrials","Equity","36,224,970.39","0.08","36,224,970.39","158,319.00","228.81","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DHI","D R HORTON INC","Consumer Discretionary","Equity","36,119,459.44","0.08","36,119,459.44","199,544.00","181.01","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CBRE","CBRE GROUP INC CLASS A","Real Estate","Equity","35,876,040.90","0.08","35,876,040.90","216,251.00","165.90","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"VLO","VALERO ENERGY CORP","Energy","Equity","35,775,293.85","0.08","35,775,293.85","227,015.00","157.59","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"WDAY","WORKDAY INC CLASS A","Information Technology","Equity","35,472,041.64","0.08","35,472,041.64","156,492.00","226.67","United States","NASDAQ","USD","1.00","USD","-"
"ROST","ROSS STORES INC","Consumer Discretionary","Equity","35,403,334.40","0.08","35,403,334.40","234,304.00","151.10","United States","NASDAQ","USD","1.00","USD","-"
"RSG","REPUBLIC SERVICES INC","Industrials","Equity","34,211,499.30","0.08","34,211,499.30","147,330.00","232.21","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AMP","AMERIPRISE FINANCE INC","Financials","Equity","34,192,705.41","0.08","34,192,705.41","68,253.00","500.97","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PSA","PUBLIC STORAGE REIT","Real Estate","Equity","34,034,062.92","0.08","34,034,062.92","115,401.00","294.92","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BKR","BAKER HUGHES CLASS A","Energy","Equity","33,878,662.51","0.08","33,878,662.51","721,283.00","46.97","United States","NASDAQ","USD","1.00","USD","-"
"F","FORD MOTOR CO","Consumer Discretionary","Equity","33,666,927.84","0.08","33,666,927.84","2,862,834.00","11.76","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AIG","AMERICAN INTERNATIONAL GROUP INC","Financials","Equity","33,413,412.48","0.08","33,413,412.48","424,459.00","78.72","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"OKE","ONEOK INC","Energy","Equity","33,403,469.70","0.08","33,403,469.70","455,709.00","73.30","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CVNA","CARVANA CLASS A","Consumer Discretionary","Equity","33,083,890.56","0.07","33,083,890.56","93,394.00","354.24","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MET","METLIFE INC","Financials","Equity","32,873,360.52","0.07","32,873,360.52","409,178.00","80.34","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"GWW","WW GRAINGER INC","Industrials","Equity","32,685,194.28","0.07","32,685,194.28","32,212.00","1,014.69","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"EW","EDWARDS LIFESCIENCES CORP","Health Care","Equity","32,654,127.89","0.07","32,654,127.89","418,589.00","78.01","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MNST","MONSTER BEVERAGE CORP","Consumer Staples","Equity","32,369,121.40","0.07","32,369,121.40","507,353.00","63.80","United States","NASDAQ","USD","1.00","USD","-"
"EA","ELECTRONIC ARTS INC","Communication","Equity","32,226,434.10","0.07","32,226,434.10","189,690.00","169.89","United States","NASDAQ","USD","1.00","USD","-"
"TTWO","TAKE TWO INTERACTIVE SOFTWARE INC","Communication","Equity","32,204,780.58","0.07","32,204,780.58","130,627.00","246.54","United States","NASDAQ","USD","1.00","USD","-"
"AME","AMETEK INC","Industrials","Equity","32,173,666.35","0.07","32,173,666.35","167,545.00","192.03","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MSCI","MSCI INC","Financials","Equity","32,021,072.16","0.07","32,021,072.16","54,692.00","585.48","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"EXC","EXELON CORP","Utilities","Equity","32,004,733.50","0.07","32,004,733.50","735,741.00","43.50","United States","NASDAQ","USD","1.00","USD","-"
"FERG","FERGUSON ENTERPRISES INC","Industrials","Equity","31,793,790.60","0.07","31,793,790.60","140,855.00","225.72","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PAYX","PAYCHEX INC","Industrials","Equity","31,758,326.08","0.07","31,758,326.08","234,448.00","135.46","United States","NASDAQ","USD","1.00","USD","-"
"CPRT","COPART INC","Industrials","Equity","31,473,898.20","0.07","31,473,898.20","643,638.00","48.90","United States","NASDAQ","USD","1.00","USD","-"
"KMB","KIMBERLY CLARK CORP","Consumer Staples","Equity","31,311,801.62","0.07","31,311,801.62","241,846.00","129.47","United States","NASDAQ","USD","1.00","USD","-"
"DDOG","DATADOG INC CLASS A","Information Technology","Equity","31,241,818.85","0.07","31,241,818.85","224,519.00","139.15","United States","NASDAQ","USD","1.00","USD","-"
"EBAY","EBAY INC","Consumer Discretionary","Equity","30,971,880.96","0.07","30,971,880.96","334,976.00","92.46","United States","NASDAQ","USD","1.00","USD","-"
"XEL","XCEL ENERGY INC","Utilities","Equity","30,621,040.50","0.07","30,621,040.50","420,330.00","72.85","United States","NASDAQ","USD","1.00","USD","-"
"TGT","TARGET CORP","Consumer Staples","Equity","30,254,590.08","0.07","30,254,590.08","330,579.00","91.52","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"YUM","YUM BRANDS INC","Consumer Discretionary","Equity","30,235,003.06","0.07","30,235,003.06","202,729.00","149.14","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CCI","CROWN CASTLE INC","Real Estate","Equity","30,159,599.94","0.07","30,159,599.94","315,543.00","95.58","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"VEEV","VEEVA SYSTEMS INC CLASS A","Health Care","Equity","30,086,342.85","0.07","30,086,342.85","107,655.00","279.47","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PEG","PUBLIC SERVICE ENTERPRISE GROUP IN","Utilities","Equity","29,913,387.92","0.07","29,913,387.92","364,664.00","82.03","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"KR","KROGER","Consumer Staples","Equity","29,651,589.81","0.07","29,651,589.81","441,047.00","67.23","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"XYZ","BLOCK INC CLASS A","Financials","Equity","29,652,212.72","0.07","29,652,212.72","399,464.00","74.23","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CPNG","COUPANG INC CLASS A","Consumer Discretionary","Equity","29,302,155.30","0.07","29,302,155.30","902,994.00","32.45","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"RMD","RESMED INC","Health Care","Equity","29,293,197.92","0.07","29,293,197.92","106,672.00","274.61","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"VMC","VULCAN MATERIALS","Materials","Equity","29,101,080.45","0.07","29,101,080.45","96,473.00","301.65","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
